osc,ctrl_gap,trt_gap,delta_gap,noise_label,noise_rate,searcher,seed
0.43333333333333335,0.023434498655397706,0.004417979254706106,0.0190165194006916,med_osc,0.1,successive_halving,1
0.8333333333333334,-0.056857472147522015,-0.020425150467409336,-0.03643232168011268,med_osc,0.1,successive_halving,2
1.0,-0.023306441285696033,-0.018952490715840598,-0.004353950569855436,med_osc,0.1,successive_halving,3
0.7333333333333333,0.005890639006274845,0.004417979254706106,0.001472659751568739,med_osc,0.1,successive_halving,4
0.7,-0.014534511461134603,-0.020425150467409336,0.005890639006274734,med_osc,0.1,successive_halving,5
0.4666666666666667,-0.02772442054040203,-0.020425150467409336,-0.007299270072992692,med_osc,0.1,successive_halving,6
0.8666666666666667,-0.023306441285696033,0.007363298757843584,-0.030669740043539617,med_osc,0.1,successive_halving,7
0.9333333333333333,-0.03495966192854394,6.402868485089197e-05,-0.03502369061339483,med_osc,0.1,successive_halving,8
0.9666666666666667,-0.011653220642847906,-0.018952490715840598,0.007299270072992692,med_osc,0.1,successive_halving,9
0.6333333333333333,0.007363298757843584,-0.01747983096427197,0.024843129722115553,med_osc,0.1,successive_halving,10
0.5666666666666667,0.023434498655397706,-0.001408631066717847,0.024843129722115553,med_osc,0.1,successive_halving,11
0.43333333333333335,0.011781278012549579,-0.032078371110257464,0.04385964912280704,med_osc,0.1,successive_halving,12
0.36666666666666664,-0.001408631066717847,-0.002881290818286586,0.001472659751568739,med_osc,0.1,successive_halving,13
0.23333333333333334,0.030733768728390398,-0.013125880394416645,0.04385964912280704,med_osc,0.1,successive_halving,14
0.8333333333333334,-0.03790498143168142,-0.024779101037264772,-0.013125880394416645,med_osc,0.1,successive_halving,15
0.0,0.02778844922525292,0.013189909079267537,0.014598540145985384,med_osc,0.1,successive_halving,16
0.7,0.014662568830836276,-0.029197080291970767,0.04385964912280704,med_osc,0.1,successive_halving,17
