osc,ws,ctrl_gap,trt_gap,delta_gap,ctrl_test,trt_test,delta_test,noisy_val_ctrl,noisy_val_trt,noise_label,noise_rate,searcher,seed
0.8666666666666667,,-0.0861185811243436,-0.0846459213727749,-0.0014726597515687,,,-0.0087719298245614,,,med_osc,0.1,bayesian_opt,6
0.6333333333333333,,-0.0276603918555512,-0.102125752337047,0.0744653604814957,,,0.0087719298245614,,,med_osc,0.1,bayesian_opt,7
0.9666666666666668,,-0.0656294019720834,-0.0699833525419387,0.0043539505698553,,,-0.0175438596491227,,,med_osc,0.1,bayesian_opt,8
0.8666666666666667,,-0.0773466512997822,-0.0992444615187603,0.021897810218978,,,0.0,,,med_osc,0.1,bayesian_opt,9
0.7666666666666667,,-0.0685747214752209,-0.1430400819567165,0.0744653604814956,,,0.0087719298245613,,,med_osc,0.1,bayesian_opt,10
0.4666666666666667,,-0.0379049814316814,-0.1269688820591625,0.0890639006274811,,,0.0087719298245614,,,med_osc,0.1,bayesian_opt,11
0.9666666666666668,,-0.0744013317966448,-0.0962991420156229,0.021897810218978,,,0.0,,,med_osc,0.1,bayesian_opt,12
0.8333333333333334,,-0.0598027916506594,-0.1473940325265719,0.0875912408759124,,,0.0,,,med_osc,0.1,bayesian_opt,13
0.9,,-0.0685747214752209,-0.0846459213727749,0.016071199897554,,,0.0087719298245613,,,med_osc,0.1,bayesian_opt,14
1.0,,-0.0889998719426302,-0.163465232424126,0.0744653604814957,,,0.0087719298245614,,,med_osc,0.1,bayesian_opt,15
1.0,,-0.0656294019720834,-0.0612754514022282,-0.0043539505698552,,,0.0175438596491228,,,med_osc,0.1,bayesian_opt,16
0.9333333333333332,,-0.1094890510948904,-0.1313868613138685,0.021897810218978,,,0.0,,,med_osc,0.1,bayesian_opt,17
0.4,,-0.0291330516071199,-0.051030861826098,0.021897810218978,,,0.0,,,med_osc,0.1,bayesian_opt,18
0.9333333333333332,,-0.0831732616212063,-0.1196696119861698,0.0364963503649635,,,0.0,,,med_osc,0.1,bayesian_opt,19
0.6333333333333333,,-0.0889998719426302,-0.0671020617236521,-0.021897810218978,,,0.0,,,med_osc,0.1,successive_halving,0
0.8,,-0.0860545524394928,-0.1006530925854782,0.0145985401459853,,,0.0,,,med_osc,0.1,successive_halving,1
0.2666666666666666,,-0.0758739915482136,-0.1576386221027019,0.0817646305544883,,,0.0087719298245613,,,med_osc,0.1,successive_halving,2
0.9,,-0.1254962223075938,-0.1138430016647457,-0.0116532206428481,,,0.0175438596491227,,,med_osc,0.1,successive_halving,3
0.8333333333333334,,-0.1269688820591625,-0.1196696119861698,-0.0072992700729926,,,0.0,,,med_osc,0.1,successive_halving,4
0.8666666666666667,,-0.1254962223075938,-0.0846459213727749,-0.0408503009348188,,,0.0175438596491227,,,med_osc,0.1,successive_halving,5
0.5333333333333333,,-0.106543731591753,-0.106543731591753,0.0,,,0.0,,,med_osc,0.1,successive_halving,6
0.9,,-0.1400947624535792,-0.0889998719426302,-0.0510948905109489,,,0.0,,,med_osc,0.1,successive_halving,7
0.5666666666666667,,-0.0817006018696375,-0.0583301318990907,-0.0233704699705468,,,-0.0087719298245614,,,med_osc,0.1,successive_halving,8
0.8333333333333334,,-0.1284415418107312,-0.0992444615187603,-0.0291970802919708,,,0.0,,,med_osc,0.1,successive_halving,9
0.1,,-0.051030861826098,-0.1196696119861698,0.0686387501600718,,,0.0175438596491228,,,med_osc,0.1,successive_halving,10
0.5,,-0.0466128825713919,-0.0583301318990907,0.0117172493276987,,,0.0263157894736841,,,med_osc,0.1,successive_halving,11
0.8666666666666667,,-0.0831092329363555,-0.1488666922781406,0.0657574593417851,,,0.043859649122807,,,med_osc,0.1,successive_halving,12
0.2666666666666666,,-0.0685747214752209,-0.0685747214752209,0.0,,,0.0,,,med_osc,0.1,successive_halving,13
0.1666666666666666,,-0.0349596619285439,-0.100717121270329,0.0657574593417851,,,0.043859649122807,,,med_osc,0.1,successive_halving,14
1.0,,-0.1619925726725573,-0.1269688820591625,-0.0350236906133947,,,0.0087719298245614,,,med_osc,0.1,successive_halving,15
