osc,ctrl_val,ctrl_test,ctrl_gap,trt_val,trt_test,trt_gap,delta_test,delta_gap,noise_label,noise_rate,searcher,seed
0.9666666666666667,0.058394160583941646,0.03508771929824561,-0.023306441285696033,0.051094890510948954,0.052631578947368474,0.00153668843641952,-0.01754385964912286,-0.024843129722115553,high_osc,0.0,successive_halving,8
0.8333333333333334,0.029197080291970767,0.01754385964912286,-0.011653220642847906,0.04379562043795615,0.01754385964912286,-0.02625176078883329,0.0,0.014598540145985384,high_osc,0.0,successive_halving,9
0.9,0.03649635036496346,0.01754385964912286,-0.018952490715840598,0.03649635036496346,0.02631578947368418,-0.010180560891279278,-0.00877192982456132,-0.00877192982456132,high_osc,0.0,successive_halving,10
0.9333333333333333,0.029197080291970767,0.052631578947368474,0.023434498655397706,0.03649635036496346,0.04385964912280704,0.007363298757843584,0.00877192982456143,0.016071199897554123,high_osc,0.0,successive_halving,11
0.9666666666666667,0.051094890510948954,0.07017543859649122,0.01908054808554227,0.058394160583941646,0.02631578947368418,-0.032078371110257464,0.04385964912280704,0.051158919195799735,high_osc,0.0,successive_halving,12
0.6333333333333333,0.021897810218978075,0.02631578947368418,0.004417979254706106,0.029197080291970767,0.03508771929824561,0.005890639006274845,-0.00877192982456143,-0.001472659751568739,high_osc,0.0,successive_halving,13
0.43333333333333335,0.014598540145985384,0.02631578947368418,0.011717249327698798,0.014598540145985384,0.01754385964912286,0.002945319503137478,0.00877192982456132,0.00877192982456132,high_osc,0.0,successive_halving,14
1.0,0.07299270072992703,0.03508771929824561,-0.03790498143168142,0.058394160583941646,0.02631578947368418,-0.032078371110257464,0.00877192982456143,-0.005826610321423953,high_osc,0.0,successive_halving,15
0.16666666666666666,0.007299270072992692,0.03508771929824561,0.02778844922525292,0.021897810218978075,0.01754385964912286,-0.004353950569855214,0.01754385964912275,0.032142399795108134,high_osc,0.0,successive_halving,16
0.7333333333333333,0.021897810218978075,0.01754385964912286,-0.004353950569855214,0.029197080291970767,0.0,-0.029197080291970767,0.01754385964912286,0.024843129722115553,high_osc,0.0,successive_halving,17
0.5333333333333333,0.014598540145985384,0.03508771929824561,0.02048917915226023,0.014598540145985384,0.03508771929824561,0.02048917915226023,0.0,0.0,high_osc,0.0,successive_halving,18
0.7666666666666667,0.029197080291970767,0.01754385964912286,-0.011653220642847906,0.058394160583941646,0.02631578947368418,-0.032078371110257464,-0.00877192982456132,0.02042515046740956,high_osc,0.0,successive_halving,19
0.5333333333333333,0.021897810218978075,0.02631578947368418,0.004417979254706106,0.021897810218978075,0.02631578947368418,0.004417979254706106,0.0,0.0,med_osc,0.1,random_search,0
0.36666666666666664,0.029197080291970767,0.052631578947368474,0.023434498655397706,0.021897810218978075,0.052631578947368474,0.030733768728390398,0.0,-0.007299270072992692,med_osc,0.1,random_search,1
0.7666666666666667,0.021897810218978075,0.04385964912280704,0.021961838903828967,0.029197080291970767,0.00877192982456143,-0.020425150467409336,0.03508771929824561,0.042386989371238304,med_osc,0.1,random_search,2
0.8333333333333334,0.058394160583941646,0.03508771929824561,-0.023306441285696033,0.021897810218978075,0.02631578947368418,0.004417979254706106,0.00877192982456143,-0.02772442054040214,med_osc,0.1,random_search,3
0.3333333333333333,0.03649635036496346,0.02631578947368418,-0.010180560891279278,0.021897810218978075,0.02631578947368418,0.004417979254706106,0.0,-0.014598540145985384,med_osc,0.1,random_search,4
